Id,PostId,VoteTypeId,CreationDate,UserId
5059,1050,3,2012-11-14T00:00:00.000,
5060,1050,2,2012-11-14T00:00:00.000,
5061,1052,2,2012-11-14T00:00:00.000,
5062,1051,2,2012-11-14T00:00:00.000,
5063,1049,2,2012-11-14T00:00:00.000,
5064,1050,2,2012-11-14T00:00:00.000,
5065,1052,2,2012-11-14T00:00:00.000,
5066,1051,2,2012-11-14T00:00:00.000,
5067,1037,2,2012-11-14T00:00:00.000,
5068,1052,2,2012-11-14T00:00:00.000,
5069,1050,2,2012-11-14T00:00:00.000,
5070,1037,2,2012-11-14T00:00:00.000,
5071,1052,2,2012-11-14T00:00:00.000,
5072,1051,2,2012-11-14T00:00:00.000,
5073,1053,3,2012-11-14T00:00:00.000,
5074,1053,2,2012-11-14T00:00:00.000,
5075,1052,2,2012-11-14T00:00:00.000,
5076,1051,2,2012-11-14T00:00:00.000,
5077,1050,2,2012-11-14T00:00:00.000,
5078,1037,2,2012-11-14T00:00:00.000,
5079,1037,2,2012-11-14T00:00:00.000,
5080,1048,2,2012-11-14T00:00:00.000,
5081,1049,2,2012-11-14T00:00:00.000,
5082,1052,2,2012-11-14T00:00:00.000,
5083,1037,5,2012-11-14T00:00:00.000,3975
5084,1053,3,2012-11-15T00:00:00.000,
5085,696,2,2012-11-15T00:00:00.000,
5086,702,2,2012-11-15T00:00:00.000,
5087,1053,3,2012-11-15T00:00:00.000,
5088,1050,2,2012-11-15T00:00:00.000,
5089,1054,2,2012-11-15T00:00:00.000,
5090,1054,2,2012-11-15T00:00:00.000,
5091,1053,3,2012-11-15T00:00:00.000,
5092,1055,2,2012-11-15T00:00:00.000,
5093,1055,2,2012-11-15T00:00:00.000,
5094,1052,2,2012-11-15T00:00:00.000,
5095,1051,2,2012-11-15T00:00:00.000,
5096,1050,2,2012-11-15T00:00:00.000,
5097,1050,2,2012-11-15T00:00:00.000,
5098,1051,2,2012-11-15T00:00:00.000,
5099,1053,2,2012-11-15T00:00:00.000,
5100,1055,2,2012-11-15T00:00:00.000,
5101,1053,2,2012-11-15T00:00:00.000,
5102,1047,2,2012-11-15T00:00:00.000,
5103,1048,2,2012-11-16T00:00:00.000,
5104,1053,2,2012-11-16T00:00:00.000,
5105,1054,2,2012-11-16T00:00:00.000,
5106,1052,3,2012-11-16T00:00:00.000,
5107,1051,3,2012-11-16T00:00:00.000,
5108,1054,3,2012-11-16T00:00:00.000,
5109,1055,2,2012-11-16T00:00:00.000,
5110,841,2,2012-11-16T00:00:00.000,
5111,1052,2,2012-11-16T00:00:00.000,
5112,1051,2,2012-11-16T00:00:00.000,
5113,850,2,2012-11-16T00:00:00.000,
5114,1050,2,2012-11-16T00:00:00.000,
5115,1053,2,2012-11-16T00:00:00.000,
5116,1018,2,2012-11-17T00:00:00.000,
5117,1036,2,2012-11-17T00:00:00.000,
5118,1036,2,2012-11-17T00:00:00.000,
5119,1053,2,2012-11-17T00:00:00.000,
5120,1048,2,2012-11-17T00:00:00.000,
5121,1057,2,2012-11-18T00:00:00.000,
5122,1048,2,2012-11-19T00:00:00.000,
5123,1036,10,2012-11-19T00:00:00.000,
5124,1035,1,2012-11-19T00:00:00.000,
5125,1053,2,2012-11-19T00:00:00.000,
5126,193,2,2012-11-19T00:00:00.000,
5127,1059,2,2012-11-19T00:00:00.000,
5128,1049,2,2012-11-19T00:00:00.000,
5130,1061,2,2012-11-19T00:00:00.000,
5131,1058,2,2012-11-19T00:00:00.000,
5132,1062,2,2012-11-19T00:00:00.000,
5133,1059,2,2012-11-19T00:00:00.000,
5134,1062,2,2012-11-19T00:00:00.000,
5135,1058,2,2012-11-19T00:00:00.000,
5136,1058,5,2012-11-19T00:00:00.000,3607
5137,117,5,2012-11-19T00:00:00.000,3607
5138,1053,2,2012-11-20T00:00:00.000,
5139,1061,2,2012-11-20T00:00:00.000,
5140,1058,5,2012-11-20T00:00:00.000,396
5141,1062,1,2012-11-20T00:00:00.000,
5142,1018,2,2012-11-20T00:00:00.000,
5143,1037,2,2012-11-20T00:00:00.000,
5144,1048,2,2012-11-20T00:00:00.000,
5145,1055,2,2012-11-20T00:00:00.000,
5146,692,5,2012-11-20T00:00:00.000,3290
5147,1063,2,2012-11-20T00:00:00.000,
5148,702,2,2012-11-20T00:00:00.000,
5149,699,2,2012-11-20T00:00:00.000,
5150,1063,6,2012-11-20T00:00:00.000,
5151,692,2,2012-11-20T00:00:00.000,
5152,1061,2,2012-11-20T00:00:00.000,
5153,1061,1,2012-11-20T00:00:00.000,
5154,1050,3,2012-11-21T00:00:00.000,
5155,1048,2,2012-11-21T00:00:00.000,
5156,1050,2,2012-11-21T00:00:00.000,
5157,1051,2,2012-11-21T00:00:00.000,
5158,1050,2,2012-11-21T00:00:00.000,
5159,890,2,2012-11-21T00:00:00.000,
5160,881,2,2012-11-21T00:00:00.000,
5161,1018,2,2012-11-21T00:00:00.000,
5162,373,2,2012-11-21T00:00:00.000,
5163,1048,2,2012-11-21T00:00:00.000,
5164,1049,2,2012-11-21T00:00:00.000,
5165,1050,2,2012-11-22T00:00:00.000,
5166,1061,2,2012-11-22T00:00:00.000,
5167,1060,5,2012-11-22T00:00:00.000,16084
5168,1051,2,2012-11-22T00:00:00.000,
5169,1052,2,2012-11-22T00:00:00.000,
5170,1050,2,2012-11-22T00:00:00.000,
5171,1049,2,2012-11-23T00:00:00.000,
5172,1056,2,2012-11-23T00:00:00.000,
5173,1052,2,2012-11-23T00:00:00.000,
5174,1051,2,2012-11-23T00:00:00.000,
5175,1050,2,2012-11-23T00:00:00.000,
5176,880,5,2012-11-23T00:00:00.000,3290
5177,880,2,2012-11-23T00:00:00.000,
5178,1048,5,2012-11-23T00:00:00.000,3290
5179,1051,2,2012-11-24T00:00:00.000,
5180,1052,2,2012-11-24T00:00:00.000,
5181,1053,2,2012-11-24T00:00:00.000,
5182,1064,3,2012-11-25T00:00:00.000,
5183,1065,3,2012-11-25T00:00:00.000,
5184,1064,2,2012-11-25T00:00:00.000,
5185,1065,2,2012-11-25T00:00:00.000,
5186,1050,2,2012-11-26T00:00:00.000,
5187,1053,2,2012-11-26T00:00:00.000,
5188,1060,2,2012-11-26T00:00:00.000,
5189,1061,2,2012-11-26T00:00:00.000,
5190,1058,2,2012-11-26T00:00:00.000,
5191,1059,2,2012-11-26T00:00:00.000,
5192,1062,2,2012-11-26T00:00:00.000,
5193,1048,2,2012-11-26T00:00:00.000,
5194,1046,2,2012-11-26T00:00:00.000,
5195,1050,2,2012-11-26T00:00:00.000,
5196,1052,2,2012-11-26T00:00:00.000,
5197,1051,2,2012-11-26T00:00:00.000,
5198,1053,3,2012-11-26T00:00:00.000,
5199,1054,2,2012-11-26T00:00:00.000,
5200,1055,2,2012-11-26T00:00:00.000,
5201,1037,2,2012-11-26T00:00:00.000,
5202,1050,2,2012-11-26T00:00:00.000,
5204,1066,2,2012-11-27T00:00:00.000,
5205,1064,2,2012-11-27T00:00:00.000,
5206,1066,2,2012-11-27T00:00:00.000,
5207,1035,10,2012-11-27T00:00:00.000,
5209,1067,6,2012-11-27T00:00:00.000,
5210,1066,2,2012-11-27T00:00:00.000,
5211,1018,2,2012-11-27T00:00:00.000,
5214,1069,2,2012-11-27T00:00:00.000,
5215,812,2,2012-11-27T00:00:00.000,
5216,1070,2,2012-11-27T00:00:00.000,
5217,1066,2,2012-11-27T00:00:00.000,
5218,1068,2,2012-11-27T00:00:00.000,
5219,1069,2,2012-11-27T00:00:00.000,
5220,1070,2,2012-11-27T00:00:00.000,
5221,1071,2,2012-11-28T00:00:00.000,
5222,1072,2,2012-11-28T00:00:00.000,
5223,1071,2,2012-11-28T00:00:00.000,
5224,1072,2,2012-11-28T00:00:00.000,
5225,1069,2,2012-11-28T00:00:00.000,
5227,1068,2,2012-11-28T00:00:00.000,
5228,1056,2,2012-11-28T00:00:00.000,
5229,1018,5,2012-11-28T00:00:00.000,15505
5230,1018,2,2012-11-28T00:00:00.000,
5231,1072,2,2012-11-28T00:00:00.000,
5232,1071,2,2012-11-28T00:00:00.000,
5233,1072,2,2012-11-28T00:00:00.000,
5234,1071,2,2012-11-28T00:00:00.000,
5235,1072,2,2012-11-28T00:00:00.000,
5236,1058,2,2012-11-28T00:00:00.000,
5237,1062,2,2012-11-28T00:00:00.000,
5238,1062,2,2012-11-28T00:00:00.000,
5239,1072,2,2012-11-28T00:00:00.000,
5240,1045,2,2012-11-29T00:00:00.000,
5241,1045,2,2012-11-29T00:00:00.000,
5242,1073,2,2012-11-29T00:00:00.000,
5243,1058,2,2012-11-29T00:00:00.000,
5244,1053,2,2012-11-29T00:00:00.000,
5245,1074,2,2012-11-29T00:00:00.000,
5246,1074,1,2012-11-29T00:00:00.000,
5247,1074,3,2012-11-29T00:00:00.000,
5248,1072,3,2012-11-29T00:00:00.000,
5249,1069,2,2012-11-29T00:00:00.000,
5250,1064,2,2012-11-29T00:00:00.000,
5251,1066,2,2012-11-29T00:00:00.000,
5252,1044,2,2012-11-29T00:00:00.000,
5253,113,2,2012-11-30T00:00:00.000,
5254,77,2,2012-11-30T00:00:00.000,
5255,75,2,2012-11-30T00:00:00.000,
5256,1075,2,2012-11-30T00:00:00.000,
5257,1066,1,2012-11-30T00:00:00.000,
5258,1077,2,2012-11-30T00:00:00.000,
5259,1071,2,2012-11-30T00:00:00.000,
5260,1076,2,2012-11-30T00:00:00.000,
5261,1078,2,2012-11-30T00:00:00.000,
5262,1080,2,2012-11-30T00:00:00.000,
5263,1076,2,2012-11-30T00:00:00.000,
5264,1080,1,2012-11-30T00:00:00.000,
5265,1082,2,2012-12-02T00:00:00.000,
5266,1072,1,2012-12-02T00:00:00.000,
5267,830,1,2012-12-02T00:00:00.000,
5268,1081,2,2012-12-03T00:00:00.000,
5269,1082,2,2012-12-03T00:00:00.000,
5270,1082,2,2012-12-03T00:00:00.000,
5271,1080,2,2012-12-03T00:00:00.000,
5272,1069,1,2012-12-03T00:00:00.000,
5273,1057,2,2012-12-03T00:00:00.000,
5274,1079,2,2012-12-03T00:00:00.000,
5275,1082,1,2012-12-03T00:00:00.000,
5276,1078,2,2012-12-03T00:00:00.000,
5277,1077,2,2012-12-03T00:00:00.000,
5278,1073,2,2012-12-03T00:00:00.000,
5279,1076,2,2012-12-04T00:00:00.000,
5280,1082,2,2012-12-04T00:00:00.000,
5281,1081,3,2012-12-04T00:00:00.000,
5282,1071,2,2012-12-04T00:00:00.000,
5283,1072,2,2012-12-04T00:00:00.000,
5284,1076,2,2012-12-04T00:00:00.000,
5285,1073,2,2012-12-04T00:00:00.000,
5286,1074,2,2012-12-04T00:00:00.000,
5287,1075,2,2012-12-04T00:00:00.000,
5288,1073,5,2012-12-04T00:00:00.000,3290
5289,1073,2,2012-12-04T00:00:00.000,
5290,1018,2,2012-12-04T00:00:00.000,
5291,1018,5,2012-12-04T00:00:00.000,9377
5292,1074,2,2012-12-04T00:00:00.000,
5293,1075,2,2012-12-05T00:00:00.000,
5294,1079,2,2012-12-05T00:00:00.000,
5295,1074,2,2012-12-05T00:00:00.000,
5296,1073,2,2012-12-05T00:00:00.000,
5297,711,2,2012-12-05T00:00:00.000,
5300,1053,2,2012-12-06T00:00:00.000,
5301,1050,5,2012-12-06T00:00:00.000,6681
5302,1082,2,2012-12-06T00:00:00.000,
5303,1071,2,2012-12-08T00:00:00.000,
5304,1072,2,2012-12-09T00:00:00.000,
5305,1071,2,2012-12-09T00:00:00.000,
5306,1080,2,2012-12-09T00:00:00.000,
5307,1078,2,2012-12-09T00:00:00.000,
5308,741,2,2012-12-09T00:00:00.000,
5309,1079,2,2012-12-09T00:00:00.000,
5311,1072,2,2012-12-10T00:00:00.000,
5313,1086,2,2012-12-10T00:00:00.000,
5314,1085,2,2012-12-10T00:00:00.000,
5315,1087,2,2012-12-10T00:00:00.000,
5316,1086,2,2012-12-10T00:00:00.000,
5317,1087,2,2012-12-10T00:00:00.000,
5318,1086,2,2012-12-10T00:00:00.000,
5319,1088,2,2012-12-10T00:00:00.000,
5320,1089,2,2012-12-10T00:00:00.000,
5321,1085,2,2012-12-10T00:00:00.000,
5322,1090,2,2012-12-10T00:00:00.000,
5323,1091,2,2012-12-10T00:00:00.000,
5324,1092,2,2012-12-10T00:00:00.000,
5325,1095,2,2012-12-10T00:00:00.000,
5326,1094,2,2012-12-10T00:00:00.000,
5327,1092,2,2012-12-10T00:00:00.000,
5328,1095,2,2012-12-10T00:00:00.000,
5329,1093,2,2012-12-10T00:00:00.000,
5330,1095,2,2012-12-10T00:00:00.000,
5331,1091,2,2012-12-10T00:00:00.000,
5332,1092,2,2012-12-10T00:00:00.000,
5333,1085,2,2012-12-10T00:00:00.000,
5334,1092,2,2012-12-10T00:00:00.000,
5335,1091,2,2012-12-10T00:00:00.000,
5336,1088,2,2012-12-10T00:00:00.000,
5337,1090,2,2012-12-10T00:00:00.000,
5338,1018,2,2012-12-10T00:00:00.000,
5339,1018,5,2012-12-10T00:00:00.000,33
5340,1087,2,2012-12-10T00:00:00.000,
5341,1092,2,2012-12-10T00:00:00.000,
5342,1096,2,2012-12-10T00:00:00.000,
5343,1092,2,2012-12-10T00:00:00.000,
5344,1088,2,2012-12-10T00:00:00.000,
5345,1089,2,2012-12-10T00:00:00.000,
5346,1093,2,2012-12-10T00:00:00.000,
5347,1094,2,2012-12-10T00:00:00.000,
5348,1096,2,2012-12-10T00:00:00.000,
5349,1091,2,2012-12-10T00:00:00.000,
5350,1085,2,2012-12-10T00:00:00.000,
5351,1093,2,2012-12-10T00:00:00.000,
5352,1092,2,2012-12-10T00:00:00.000,
5353,1095,2,2012-12-10T00:00:00.000,
5354,1093,2,2012-12-10T00:00:00.000,
5355,1092,2,2012-12-10T00:00:00.000,
5356,1093,2,2012-12-10T00:00:00.000,
5358,1086,2,2012-12-10T00:00:00.000,
5359,1088,2,2012-12-10T00:00:00.000,
5360,1089,2,2012-12-10T00:00:00.000,
5361,1096,2,2012-12-10T00:00:00.000,
5362,1097,2,2012-12-10T00:00:00.000,
5363,1093,2,2012-12-10T00:00:00.000,
5364,1097,2,2012-12-10T00:00:00.000,
5365,1098,2,2012-12-10T00:00:00.000,
5366,1098,2,2012-12-10T00:00:00.000,
5367,1098,2,2012-12-10T00:00:00.000,
5368,1097,2,2012-12-10T00:00:00.000,
5369,1085,2,2012-12-10T00:00:00.000,
5370,1099,2,2012-12-10T00:00:00.000,
5371,1098,2,2012-12-10T00:00:00.000,
5372,1088,2,2012-12-11T00:00:00.000,
5373,1090,2,2012-12-11T00:00:00.000,
5374,1091,2,2012-12-11T00:00:00.000,
5375,1097,2,2012-12-11T00:00:00.000,
5376,1099,2,2012-12-11T00:00:00.000,
5377,1085,2,2012-12-11T00:00:00.000,
5378,1085,2,2012-12-11T00:00:00.000,
5379,1093,2,2012-12-11T00:00:00.000,
5380,1085,2,2012-12-11T00:00:00.000,
5381,1092,2,2012-12-11T00:00:00.000,
5382,1093,2,2012-12-11T00:00:00.000,
5383,1088,2,2012-12-11T00:00:00.000,
5384,1098,2,2012-12-11T00:00:00.000,
5385,1093,2,2012-12-11T00:00:00.000,
5386,1088,2,2012-12-11T00:00:00.000,
5387,1091,2,2012-12-11T00:00:00.000,
5388,1098,2,2012-12-11T00:00:00.000,
5389,1097,2,2012-12-11T00:00:00.000,
5390,1095,2,2012-12-11T00:00:00.000,
5391,1096,2,2012-12-11T00:00:00.000,
5392,1099,2,2012-12-11T00:00:00.000,
5393,1098,2,2012-12-11T00:00:00.000,
5394,1092,2,2012-12-11T00:00:00.000,
5395,1093,2,2012-12-11T00:00:00.000,
5396,1098,2,2012-12-11T00:00:00.000,
5397,1095,2,2012-12-11T00:00:00.000,
5398,1097,2,2012-12-11T00:00:00.000,
5399,1096,2,2012-12-11T00:00:00.000,
5400,1086,2,2012-12-11T00:00:00.000,
5401,1087,2,2012-12-11T00:00:00.000,
5402,1094,2,2012-12-11T00:00:00.000,
5403,1096,2,2012-12-11T00:00:00.000,
5404,1094,2,2012-12-11T00:00:00.000,
5405,1099,2,2012-12-11T00:00:00.000,
5406,1093,2,2012-12-11T00:00:00.000,
5407,1092,2,2012-12-11T00:00:00.000,
5408,1098,2,2012-12-11T00:00:00.000,
5409,1088,2,2012-12-11T00:00:00.000,
5410,1097,2,2012-12-11T00:00:00.000,
5411,1095,2,2012-12-11T00:00:00.000,
5412,1091,2,2012-12-11T00:00:00.000,
5413,1096,2,2012-12-11T00:00:00.000,
5414,1086,2,2012-12-11T00:00:00.000,
5415,1099,2,2012-12-11T00:00:00.000,
5416,1087,2,2012-12-11T00:00:00.000,
5417,1094,2,2012-12-11T00:00:00.000,
5418,1090,2,2012-12-11T00:00:00.000,
5419,1089,2,2012-12-11T00:00:00.000,
5420,1085,2,2012-12-11T00:00:00.000,
5421,1099,2,2012-12-11T00:00:00.000,
5422,1100,2,2012-12-11T00:00:00.000,
5423,1100,2,2012-12-11T00:00:00.000,
5424,1099,2,2012-12-11T00:00:00.000,
5425,1100,2,2012-12-11T00:00:00.000,
5426,1088,2,2012-12-12T00:00:00.000,
5427,1097,2,2012-12-12T00:00:00.000,
5428,1096,2,2012-12-12T00:00:00.000,
5429,1094,2,2012-12-12T00:00:00.000,
5430,1089,2,2012-12-12T00:00:00.000,
5431,1090,2,2012-12-12T00:00:00.000,
5432,1100,2,2012-12-12T00:00:00.000,
5433,1050,2,2012-12-12T00:00:00.000,
5434,1092,2,2012-12-12T00:00:00.000,
5435,1100,2,2012-12-12T00:00:00.000,
5436,1087,2,2012-12-12T00:00:00.000,
5437,1101,2,2012-12-13T00:00:00.000,
5438,1101,2,2012-12-13T00:00:00.000,
5440,1082,2,2012-12-13T00:00:00.000,
5441,1080,2,2012-12-13T00:00:00.000,
5442,167,2,2012-12-13T00:00:00.000,
5443,440,2,2012-12-13T00:00:00.000,
5444,486,2,2012-12-13T00:00:00.000,
5445,486,1,2012-12-13T00:00:00.000,
5446,1095,2,2012-12-13T00:00:00.000,
5447,1092,2,2012-12-13T00:00:00.000,
5448,1093,2,2012-12-13T00:00:00.000,
5449,1091,2,2012-12-13T00:00:00.000,
5451,1086,2,2012-12-13T00:00:00.000,
5452,1090,2,2012-12-13T00:00:00.000,
5453,484,2,2012-12-14T00:00:00.000,
5454,485,2,2012-12-14T00:00:00.000,
5455,882,2,2012-12-14T00:00:00.000,
5456,881,2,2012-12-14T00:00:00.000,
5457,1068,6,2012-12-14T00:00:00.000,
5458,1045,2,2012-12-14T00:00:00.000,
5459,1044,2,2012-12-14T00:00:00.000,
5460,1058,2,2012-12-14T00:00:00.000,
5461,1102,2,2012-12-14T00:00:00.000,
5462,1102,2,2012-12-14T00:00:00.000,
5463,684,2,2012-12-14T00:00:00.000,
5464,1103,2,2012-12-14T00:00:00.000,
5465,1102,2,2012-12-15T00:00:00.000,
5466,1103,2,2012-12-15T00:00:00.000,
5467,1102,2,2012-12-15T00:00:00.000,
5468,1103,3,2012-12-15T00:00:00.000,
5469,1102,2,2012-12-15T00:00:00.000,
5470,1102,2,2012-12-16T00:00:00.000,
5471,1103,3,2012-12-16T00:00:00.000,
5472,1104,2,2012-12-16T00:00:00.000,
5473,1104,2,2012-12-17T00:00:00.000,
5474,1102,2,2012-12-17T00:00:00.000,
5475,1096,2,2012-12-17T00:00:00.000,
5476,1090,3,2012-12-17T00:00:00.000,
5477,1095,2,2012-12-17T00:00:00.000,
5478,1088,3,2012-12-18T00:00:00.000,
5479,1066,2,2012-12-18T00:00:00.000,
5480,1098,2,2012-12-18T00:00:00.000,
5481,486,2,2012-12-19T00:00:00.000,
5482,915,2,2012-12-19T00:00:00.000,
5483,915,2,2012-12-19T00:00:00.000,
5484,891,2,2012-12-19T00:00:00.000,
5485,1106,2,2012-12-19T00:00:00.000,
5486,1106,2,2012-12-19T00:00:00.000,
5487,1106,2,2012-12-19T00:00:00.000,
5489,1108,2,2012-12-19T00:00:00.000,
5490,1106,2,2012-12-19T00:00:00.000,
5491,1109,2,2012-12-19T00:00:00.000,
5492,1110,2,2012-12-19T00:00:00.000,
5493,1109,2,2012-12-19T00:00:00.000,
5494,882,2,2012-12-19T00:00:00.000,
5495,1108,2,2012-12-19T00:00:00.000,
5496,1113,2,2012-12-19T00:00:00.000,
5497,1113,2,2012-12-19T00:00:00.000,
5498,1113,2,2012-12-19T00:00:00.000,
5499,1111,2,2012-12-19T00:00:00.000,
5500,1111,2,2012-12-19T00:00:00.000,
5501,1113,2,2012-12-19T00:00:00.000,
5502,1106,2,2012-12-19T00:00:00.000,
5503,988,2,2012-12-20T00:00:00.000,
5504,1101,2,2012-12-20T00:00:00.000,
5505,1105,2,2012-12-20T00:00:00.000,
5506,23,2,2012-12-20T00:00:00.000,
5507,23,1,2012-12-20T00:00:00.000,
5508,1114,2,2012-12-20T00:00:00.000,
5509,1114,2,2012-12-20T00:00:00.000,
5510,1043,2,2012-12-20T00:00:00.000,
5511,1105,2,2012-12-20T00:00:00.000,
5512,1044,2,2012-12-20T00:00:00.000,
5513,1045,2,2012-12-20T00:00:00.000,
5514,1066,2,2012-12-20T00:00:00.000,
5515,1018,2,2012-12-20T00:00:00.000,
5516,1109,2,2012-12-21T00:00:00.000,
5518,1111,2,2012-12-21T00:00:00.000,
5519,1113,2,2012-12-21T00:00:00.000,
5520,1112,2,2012-12-21T00:00:00.000,
5521,1116,2,2012-12-21T00:00:00.000,
5522,1102,2,2012-12-21T00:00:00.000,
5523,1105,2,2012-12-21T00:00:00.000,
5524,1113,2,2012-12-21T00:00:00.000,
5525,1115,2,2012-12-22T00:00:00.000,
5526,1083,2,2012-12-22T00:00:00.000,
5527,1113,2,2012-12-24T00:00:00.000,
5528,1114,2,2012-12-24T00:00:00.000,
5529,1111,2,2012-12-24T00:00:00.000,
5530,1066,2,2012-12-26T00:00:00.000,
5531,891,2,2012-12-27T00:00:00.000,
5532,896,2,2012-12-27T00:00:00.000,
5533,1101,2,2012-12-27T00:00:00.000,
5534,1117,2,2012-12-28T00:00:00.000,
5535,1113,3,2012-12-28T00:00:00.000,
5536,1116,2,2012-12-28T00:00:00.000,
5537,1118,2,2012-12-30T00:00:00.000,
5538,1117,2,2012-12-31T00:00:00.000,
5539,1117,2,2012-12-31T00:00:00.000,
5540,1113,2,2013-01-01T00:00:00.000,
5541,1118,2,2013-01-01T00:00:00.000,
5542,1065,2,2013-01-01T00:00:00.000,
5543,1117,2,2013-01-02T00:00:00.000,
5544,1117,2,2013-01-02T00:00:00.000,
5545,880,2,2013-01-02T00:00:00.000,
5546,121,2,2013-01-02T00:00:00.000,
5547,1119,2,2013-01-02T00:00:00.000,
5548,1117,2,2013-01-02T00:00:00.000,
5549,1107,2,2013-01-02T00:00:00.000,
5550,1108,2,2013-01-02T00:00:00.000,
5551,1120,2,2013-01-02T00:00:00.000,
5552,1120,2,2013-01-02T00:00:00.000,
5553,1120,2,2013-01-02T00:00:00.000,
5554,1119,2,2013-01-02T00:00:00.000,
5555,1117,5,2013-01-03T00:00:00.000,8562
5556,1120,2,2013-01-03T00:00:00.000,
5557,1119,2,2013-01-03T00:00:00.000,
5558,1120,2,2013-01-03T00:00:00.000,
5559,1120,1,2013-01-03T00:00:00.000,
5560,1117,2,2013-01-03T00:00:00.000,
5561,1122,2,2013-01-03T00:00:00.000,
5562,1120,2,2013-01-03T00:00:00.000,
5564,1122,2,2013-01-03T00:00:00.000,
5565,1117,2,2013-01-03T00:00:00.000,
5566,1117,2,2013-01-03T00:00:00.000,
5567,1117,5,2013-01-03T00:00:00.000,18192
5568,1117,2,2013-01-03T00:00:00.000,
5570,1117,2,2013-01-03T00:00:00.000,
5571,1106,2,2013-01-04T00:00:00.000,
5572,1107,2,2013-01-04T00:00:00.000,
5573,1122,2,2013-01-04T00:00:00.000,
5575,1117,5,2013-01-04T00:00:00.000,18315
5576,1117,5,2013-01-04T00:00:00.000,771
5577,1124,1,2013-01-04T00:00:00.000,
5578,1124,2,2013-01-04T00:00:00.000,
5579,1123,2,2013-01-04T00:00:00.000,
5580,1123,2,2013-01-04T00:00:00.000,
5581,1117,2,2013-01-04T00:00:00.000,
5582,1101,2,2013-01-04T00:00:00.000,
5583,1118,2,2013-01-04T00:00:00.000,
5585,1125,2,2013-01-07T00:00:00.000,
5586,1117,2,2013-01-07T00:00:00.000,
5587,1126,2,2013-01-07T00:00:00.000,
5588,1125,2,2013-01-07T00:00:00.000,
5589,1120,2,2013-01-07T00:00:00.000,
5590,1126,2,2013-01-07T00:00:00.000,
5591,1126,2,2013-01-07T00:00:00.000,
5592,1125,2,2013-01-07T00:00:00.000,
5593,1126,3,2013-01-07T00:00:00.000,
5594,880,2,2013-01-07T00:00:00.000,
5595,880,5,2013-01-07T00:00:00.000,396
5596,1117,5,2013-01-08T00:00:00.000,9699
5597,1125,2,2013-01-08T00:00:00.000,
5598,1126,2,2013-01-08T00:00:00.000,
5599,1128,6,2013-01-08T00:00:00.000,
5600,1128,3,2013-01-08T00:00:00.000,
5601,1126,1,2013-01-08T00:00:00.000,
5602,1127,2,2013-01-08T00:00:00.000,
5603,1120,2,2013-01-08T00:00:00.000,
5604,1117,2,2013-01-08T00:00:00.000,
5605,1120,2,2013-01-08T00:00:00.000,
5606,1092,2,2013-01-08T00:00:00.000,
5607,1093,2,2013-01-08T00:00:00.000,
5608,1117,2,2013-01-09T00:00:00.000,
5609,1123,2,2013-01-10T00:00:00.000,
5610,1131,2,2013-01-10T00:00:00.000,
5611,1131,2,2013-01-11T00:00:00.000,
5612,1118,2,2013-01-11T00:00:00.000,
5613,1132,2,2013-01-11T00:00:00.000,
5615,1132,2,2013-01-11T00:00:00.000,
5616,1095,2,2013-01-11T00:00:00.000,
5617,1132,2,2013-01-11T00:00:00.000,
5618,883,2,2013-01-11T00:00:00.000,
5619,1132,2,2013-01-11T00:00:00.000,
5620,1088,2,2013-01-11T00:00:00.000,
5621,1131,2,2013-01-11T00:00:00.000,
5623,1131,2,2013-01-12T00:00:00.000,
5624,1037,2,2013-01-12T00:00:00.000,
5625,1055,2,2013-01-12T00:00:00.000,
5627,1133,2,2013-01-13T00:00:00.000,
5628,1120,2,2013-01-13T00:00:00.000,
5631,1134,2,2013-01-13T00:00:00.000,
5632,1133,2,2013-01-14T00:00:00.000,
5633,1133,2,2013-01-14T00:00:00.000,
5634,1134,2,2013-01-14T00:00:00.000,
5635,1133,2,2013-01-14T00:00:00.000,
5636,1133,2,2013-01-14T00:00:00.000,
5637,1133,5,2013-01-14T00:00:00.000,18202
5638,891,2,2013-01-14T00:00:00.000,
5639,915,2,2013-01-14T00:00:00.000,
5640,988,2,2013-01-14T00:00:00.000,
5641,1118,2,2013-01-14T00:00:00.000,
5642,1135,2,2013-01-14T00:00:00.000,
5643,1133,2,2013-01-14T00:00:00.000,
5644,1133,2,2013-01-15T00:00:00.000,
5645,1134,2,2013-01-15T00:00:00.000,
5646,494,2,2013-01-15T00:00:00.000,
5647,499,2,2013-01-15T00:00:00.000,
5648,498,2,2013-01-15T00:00:00.000,
5649,991,2,2013-01-15T00:00:00.000,
5650,990,2,2013-01-15T00:00:00.000,
5651,1133,2,2013-01-15T00:00:00.000,
5652,1134,2,2013-01-15T00:00:00.000,
5653,1136,2,2013-01-15T00:00:00.000,
5654,750,2,2013-01-15T00:00:00.000,
5655,1135,2,2013-01-15T00:00:00.000,
5656,1133,2,2013-01-15T00:00:00.000,
5657,1135,2,2013-01-15T00:00:00.000,
5658,1048,2,2013-01-15T00:00:00.000,
5659,1048,5,2013-01-15T00:00:00.000,7554
5660,1049,2,2013-01-15T00:00:00.000,
5662,1020,2,2013-01-16T00:00:00.000,
5663,1114,2,2013-01-16T00:00:00.000,
5664,751,2,2013-01-16T00:00:00.000,
5665,1136,2,2013-01-16T00:00:00.000,
5666,1133,2,2013-01-16T00:00:00.000,
